target,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,inferred
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)[Gal(b1-3)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Neu5Ac(a2-6)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Symphalangus_syndactylus,Symphalangus,Hylobatidae,Primates,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)Glc-ol,Syncerus_caffer,Syncerus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Neu4Ac5Ac(a2-3)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Neu4Ac5Ac(a2-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tachyglossus_aculeatus,Tachyglossus,Tachyglossidae,Monotremata,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)Glc-ol,Tadarida_brasiliensis,Tadarida,Molossidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tamias_amoenus,Tamias,Sciuridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)Glc-ol,Tapirus_terrestris,Tapirus,Tapiridae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tapirus_terrestris,Tapirus,Tapiridae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Taurotragus_oryx,Taurotragus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)Glc-ol,Tayassu_angulatus,Tayassu,Tayassuidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tayassu_angulatus,Tayassu,Tayassuidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Thrichomys_apereoides,Thrichomys,Echimyidae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tragelaphus_eurycerus,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Tragelaphus_spekii,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Tragelaphus_spekii,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(a1-3)Gal(b1-4)Glc-ol,Tragelaphus_spekii,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(a1-4)Gal(b1-4)Glc-ol,Tragelaphus_spekii,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Tragelaphus_spekii,Tragelaphus,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,0
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Trichechus_manatus,Trichechus,Trichechidae,Sirenia,Mammalia,Chordata,Animalia,Eukarya,1
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)Gal(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)Gal(b1-3)[Gal3S(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal3S(b1-3)Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)[Gal3S(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal3S(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal3S(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)[Gal3S(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal3S(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-4)GlcNAc(b1-6)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal(b1-3)Gal(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-4)GlcNAc(b1-6)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
GlcNAc(b1-6)[Gal3S(b1-3)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-3)Gal(b1-3)Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-3)Gal(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Neu5Ac(a2-3)Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-3)Gal(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Gal3S(b1-3)Gal(b1-3)Gal(b1-4)Glc-ol,Trichosurus_vulpecula,Trichosurus,Phalangeridae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-3)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-?)Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(b1-4)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)[GalNAc(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
GlcNAc(b1-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-3)[GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)[GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(a1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
HexNAc(?1-?)GlcA(b1-4)[Gal(b1-6)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Gc(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Ac(a2-3)Gal(b1-4)[Neu5Ac(a2-3)]Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc-ol,Tursiops_truncatus,Tursiops,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,0
